-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  21.2   Longitude 113.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS50M
2025,9,1,8,293.95,28.94,4.35
2025,9,1,9,122.82,28.97,4.39
2025,9,1,10,15.25,28.99,4.61
2025,9,1,11,0.0,29.03,4.79
2025,9,1,12,0.0,29.04,4.86
2025,9,1,13,0.0,29.06,4.75
2025,9,1,14,0.0,29.08,4.49
2025,9,1,15,0.0,29.03,4.27
2025,9,1,16,0.0,28.97,4.2
2025,9,1,17,0.0,28.92,4.09
2025,9,1,18,0.0,28.88,4.02
2025,9,1,19,0.0,28.84,3.97
2025,9,1,20,0.0,28.81,4.11
2025,9,1,21,0.0,28.8,4.2
2025,9,1,22,18.0,28.84,4.15
2025,9,1,23,161.88,28.88,4.2
2025,9,2,0,389.42,28.92,4.3
2025,9,2,1,556.47,28.94,4.32
2025,9,2,2,692.7,28.95,4.43
2025,9,2,3,733.0,28.95,4.57
2025,9,2,4,773.33,28.97,4.6
2025,9,2,5,703.7,28.97,4.74
2025,9,2,6,651.65,28.98,4.96
2025,9,2,7,525.53,28.99,5.16
2025,9,2,8,333.33,29.0,5.34
2025,9,2,9,140.4,29.01,5.54
2025,9,2,10,16.75,29.05,5.54
2025,9,2,11,0.0,29.09,5.42
2025,9,2,12,0.0,29.13,5.34
2025,9,2,13,0.0,29.19,5.32
2025,9,2,14,0.0,29.25,5.23
2025,9,2,15,0.0,29.24,5.0
2025,9,2,16,0.0,29.2,4.67
2025,9,2,17,0.0,29.17,4.41
2025,9,2,18,0.0,29.13,4.21
2025,9,2,19,0.0,29.11,4.15
2025,9,2,20,0.0,29.08,4.25
2025,9,2,21,0.0,29.08,4.59
2025,9,2,22,26.08,29.06,4.85
2025,9,2,23,193.98,29.05,5.13
2025,9,3,0,425.2,29.04,5.53
2025,9,3,1,618.15,29.08,5.81
2025,9,3,2,788.67,29.13,6.0
2025,9,3,3,888.47,29.18,5.99
2025,9,3,4,881.03,29.24,5.96
2025,9,3,5,874.38,29.26,5.79
2025,9,3,6,787.08,29.29,5.67
2025,9,3,7,628.88,29.3,5.55
2025,9,3,8,420.38,29.35,5.49
2025,9,3,9,194.12,29.37,5.63
2025,9,3,10,18.33,29.36,5.74
2025,9,3,11,0.0,29.35,5.48
2025,9,3,12,0.0,29.37,5.19
2025,9,3,13,0.0,29.39,5.06
2025,9,3,14,0.0,29.38,5.01
2025,9,3,15,0.0,29.34,4.94
2025,9,3,16,0.0,29.31,4.82
2025,9,3,17,0.0,29.27,4.56
2025,9,3,18,0.0,29.23,4.09
2025,9,3,19,0.0,29.19,3.61
2025,9,3,20,0.0,29.17,3.07
2025,9,3,21,0.0,29.11,2.79
2025,9,3,22,28.05,29.02,2.57
2025,9,3,23,205.3,28.96,2.41
2025,9,4,0,417.05,28.91,2.52
2025,9,4,1,619.6,28.84,2.78
2025,9,4,2,765.55,28.77,3.18
2025,9,4,3,856.4,28.79,3.33
2025,9,4,4,915.33,28.89,3.16
2025,9,4,5,875.8,28.96,2.99
2025,9,4,6,797.15,29.05,2.98
2025,9,4,7,634.0,29.13,3.15
2025,9,4,8,421.17,29.21,3.43
2025,9,4,9,192.68,29.24,3.69
2025,9,4,10,17.25,29.26,3.98
2025,9,4,11,0.0,29.27,4.28
2025,9,4,12,0.0,29.31,4.6
2025,9,4,13,0.0,29.33,4.91
2025,9,4,14,0.0,29.32,5.12
2025,9,4,15,0.0,29.27,5.17
2025,9,4,16,0.0,29.22,4.94
2025,9,4,17,0.0,29.16,4.38
2025,9,4,18,0.0,29.11,3.59
2025,9,4,19,0.0,29.06,2.79
2025,9,4,20,0.0,29.02,2.09
2025,9,4,21,0.0,28.99,1.74
2025,9,4,22,27.73,28.99,1.84
2025,9,4,23,208.0,29.04,2.3
2025,9,5,0,435.15,29.08,2.89
2025,9,5,1,638.3,29.15,3.4
2025,9,5,2,790.0,29.21,3.93
2025,9,5,3,887.95,29.23,4.24
2025,9,5,4,921.12,29.24,4.39
2025,9,5,5,875.58,29.25,4.42
2025,9,5,6,747.03,29.28,4.39
2025,9,5,7,607.35,29.31,4.44
2025,9,5,8,406.38,29.33,4.59
2025,9,5,9,184.7,29.36,4.86
2025,9,5,10,15.8,29.43,5.25
2025,9,5,11,0.0,29.49,5.57
2025,9,5,12,0.0,29.55,5.85
2025,9,5,13,0.0,29.6,6.07
2025,9,5,14,0.0,29.63,6.14
2025,9,5,15,0.0,29.61,5.94
2025,9,5,16,0.0,29.55,5.56
2025,9,5,17,0.0,29.46,5.13
2025,9,5,18,0.0,29.39,4.85
2025,9,5,19,0.0,29.33,4.73
2025,9,5,20,0.0,29.28,4.81
2025,9,5,21,0.0,29.27,4.97
2025,9,5,22,27.7,29.27,5.12
2025,9,5,23,206.48,29.31,5.18
2025,9,6,0,429.7,29.39,5.02
2025,9,6,1,625.75,29.45,4.68
2025,9,6,2,787.0,29.48,4.48
2025,9,6,3,884.0,29.54,4.56
2025,9,6,4,932.0,29.61,4.8
2025,9,6,5,859.0,29.68,4.98
2025,9,6,6,754.72,29.79,5.02
2025,9,6,7,483.73,29.9,4.87
2025,9,6,8,301.6,30.01,4.56
2025,9,6,9,136.7,30.03,4.24
2025,9,6,10,10.95,30.03,3.94
2025,9,6,11,0.0,30.04,3.63
2025,9,6,12,0.0,30.01,3.46
2025,9,6,13,0.0,29.91,3.62
2025,9,6,14,0.0,29.77,4.31
2025,9,6,15,0.0,29.65,4.8
2025,9,6,16,0.0,29.57,4.73
2025,9,6,17,0.0,29.5,5.04
2025,9,6,18,0.0,29.45,5.73
2025,9,6,19,0.0,29.42,6.84
2025,9,6,20,0.0,29.29,8.28
2025,9,6,21,0.0,29.15,9.71
2025,9,6,22,24.88,29.13,10.5
2025,9,6,23,178.43,29.2,10.29
2025,9,7,0,364.42,29.25,10.58
2025,9,7,1,512.85,29.2,11.19
2025,9,7,2,606.5,29.2,10.99
2025,9,7,3,730.0,29.17,11.28
2025,9,7,4,797.58,29.12,12.02
2025,9,7,5,745.83,29.06,12.85
2025,9,7,6,678.28,28.99,13.8
2025,9,7,7,521.42,28.8,14.92
2025,9,7,8,320.33,28.56,15.73
2025,9,7,9,133.12,28.37,15.91
2025,9,7,10,10.55,28.29,14.29
2025,9,7,11,0.0,28.35,11.47
2025,9,7,12,0.0,28.56,8.49
2025,9,7,13,0.0,28.7,10.3
2025,9,7,14,0.0,28.7,12.88
2025,9,7,15,0.0,28.47,14.24
2025,9,7,16,0.0,28.2,12.41
2025,9,7,17,0.0,28.16,6.31
2025,9,7,18,0.0,28.3,6.73
2025,9,7,19,0.0,28.43,14.69
2025,9,7,20,0.0,28.51,18.78
2025,9,7,21,0.0,28.57,18.32
2025,9,7,22,3.97,28.56,17.17
2025,9,7,23,20.52,28.46,16.86
2025,9,8,0,32.47,28.42,16.87
2025,9,8,1,54.25,28.45,16.06
2025,9,8,2,102.95,28.56,14.83
2025,9,8,3,309.7,28.62,14.63
2025,9,8,4,447.92,28.65,14.69
2025,9,8,5,311.12,28.68,14.74
2025,9,8,6,324.1,28.72,14.84
2025,9,8,7,249.95,28.69,14.8
2025,9,8,8,126.12,28.59,15.0
2025,9,8,9,49.0,28.53,14.71
2025,9,8,10,6.45,28.57,14.2
2025,9,8,11,0.0,28.64,13.63
2025,9,8,12,0.0,28.72,12.98
2025,9,8,13,0.0,28.77,12.37
2025,9,8,14,0.0,28.77,11.89
2025,9,8,15,0.0,28.78,11.69
2025,9,8,16,0.0,28.76,11.67
2025,9,8,17,0.0,28.76,11.56
2025,9,8,18,0.0,28.76,11.4
2025,9,8,19,0.0,28.76,11.04
2025,9,8,20,0.0,28.79,10.55
2025,9,8,21,0.0,28.81,10.01
2025,9,8,22,20.65,28.82,9.54
2025,9,8,23,147.95,28.84,9.09
2025,9,9,0,346.2,28.87,8.8
2025,9,9,1,521.83,28.88,8.65
2025,9,9,2,679.67,28.89,8.55
2025,9,9,3,690.5,28.91,8.33
2025,9,9,4,673.5,28.94,8.02
2025,9,9,5,637.9,28.95,7.63
2025,9,9,6,607.78,28.96,7.12
2025,9,9,7,460.08,28.96,6.51
2025,9,9,8,290.52,28.96,5.84
2025,9,9,9,124.32,28.91,5.49
2025,9,9,10,11.05,28.86,5.46
2025,9,9,11,0.0,28.82,5.67
2025,9,9,12,0.0,28.78,6.14
2025,9,9,13,0.0,28.74,6.53
2025,9,9,14,0.0,28.71,6.88
2025,9,9,15,0.0,28.67,7.13
2025,9,9,16,0.0,28.65,7.22
2025,9,9,17,0.0,28.61,7.31
2025,9,9,18,0.0,28.59,7.31
2025,9,9,19,0.0,28.62,7.15
2025,9,9,20,0.0,28.66,6.85
2025,9,9,21,0.0,28.68,6.44
2025,9,9,22,20.23,28.68,6.03
2025,9,9,23,142.4,28.67,5.49
2025,9,10,0,333.9,28.68,5.07
2025,9,10,1,516.6,28.67,4.98
2025,9,10,2,691.03,28.65,5.01
2025,9,10,3,748.97,28.67,4.92
2025,9,10,4,802.28,28.69,4.74
2025,9,10,5,782.7,28.71,4.53
2025,9,10,6,692.05,28.71,4.37
2025,9,10,7,506.88,28.7,4.27
2025,9,10,8,309.33,28.73,4.19
2025,9,10,9,128.88,28.72,4.25
2025,9,10,10,9.3,28.72,4.34
2025,9,10,11,0.0,28.73,4.42
2025,9,10,12,0.0,28.76,4.48
2025,9,10,13,0.0,28.77,4.58
2025,9,10,14,0.0,28.76,4.71
2025,9,10,15,0.0,28.77,4.79
2025,9,10,16,0.0,28.78,4.66
2025,9,10,17,0.0,28.78,4.4
2025,9,10,18,0.0,28.78,4.07
2025,9,10,19,0.0,28.8,3.68
2025,9,10,20,0.0,28.82,3.2
2025,9,10,21,0.0,28.82,2.68
2025,9,10,22,26.2,28.76,2.21
2025,9,10,23,195.55,28.73,1.84
2025,9,11,0,417.42,28.7,1.54
2025,9,11,1,638.6,28.66,1.28
2025,9,11,2,798.95,28.61,1.03
2025,9,11,3,888.38,28.59,0.79
2025,9,11,4,897.8,28.62,0.84
2025,9,11,5,895.0,28.64,1.2
2025,9,11,6,771.45,28.68,1.6
2025,9,11,7,611.4,28.74,2.03
2025,9,11,8,395.83,28.83,2.5
2025,9,11,9,173.5,28.89,2.85
2025,9,11,10,11.43,28.91,3.11
2025,9,11,11,0.0,28.94,3.33
2025,9,11,12,0.0,28.98,3.48
2025,9,11,13,0.0,29.0,3.54
2025,9,11,14,0.0,29.0,3.51
2025,9,11,15,0.0,28.97,3.47
2025,9,11,16,0.0,28.91,3.41
2025,9,11,17,0.0,28.85,3.45
2025,9,11,18,0.0,28.8,3.49
2025,9,11,19,0.0,28.75,3.48
2025,9,11,20,0.0,28.71,3.49
2025,9,11,21,0.0,28.7,3.38
2025,9,11,22,29.15,28.71,3.1
2025,9,11,23,203.5,28.79,2.9
2025,9,12,0,402.7,28.91,2.85
2025,9,12,1,590.15,29.03,2.92
2025,9,12,2,769.78,29.1,3.14
2025,9,12,3,852.97,29.16,3.26
2025,9,12,4,913.28,29.21,3.12
2025,9,12,5,867.28,29.26,2.93
2025,9,12,6,778.17,29.32,2.89
2025,9,12,7,605.0,29.39,2.96
2025,9,12,8,401.2,29.46,3.14
2025,9,12,9,169.45,29.55,3.56
2025,9,12,10,9.77,29.66,3.98
2025,9,12,11,0.0,29.75,4.24
2025,9,12,12,0.0,29.78,4.37
2025,9,12,13,0.0,29.79,4.58
2025,9,12,14,0.0,29.74,4.76
2025,9,12,15,0.0,29.63,4.77
2025,9,12,16,0.0,29.5,4.71
2025,9,12,17,0.0,29.38,4.67
2025,9,12,18,0.0,29.22,4.55
2025,9,12,19,0.0,29.05,4.41
2025,9,12,20,0.0,28.91,4.38
2025,9,12,21,0.0,28.81,4.29
2025,9,12,22,27.58,28.78,4.16
2025,9,12,23,204.32,28.78,4.12
2025,9,13,0,436.4,28.82,4.16
2025,9,13,1,637.33,28.89,4.19
2025,9,13,2,799.05,28.93,4.25
2025,9,13,3,897.33,28.99,4.2
2025,9,13,4,921.1,29.06,4.05
2025,9,13,5,886.05,29.12,3.89
2025,9,13,6,755.42,29.16,3.83
2025,9,13,7,601.75,29.23,3.83
2025,9,13,8,391.4,29.29,3.86
2025,9,13,9,163.07,29.31,3.96
2025,9,13,10,9.5,29.33,4.13
2025,9,13,11,0.0,29.34,4.37
2025,9,13,12,0.0,29.34,4.52
2025,9,13,13,0.0,29.36,4.49
2025,9,13,14,0.0,29.33,4.25
2025,9,13,15,0.0,29.28,3.99
2025,9,13,16,0.0,29.19,3.81
2025,9,13,17,0.0,29.14,3.7
2025,9,13,18,0.0,29.09,3.61
2025,9,13,19,0.0,29.05,3.54
2025,9,13,20,0.0,29.0,3.36
2025,9,13,21,0.0,28.93,3.06
2025,9,13,22,22.62,28.87,2.68
2025,9,13,23,188.8,28.83,2.36
2025,9,14,0,420.75,28.82,1.97
2025,9,14,1,629.15,28.8,1.53
2025,9,14,2,786.4,28.78,1.12
2025,9,14,3,884.85,28.79,0.81
2025,9,14,4,925.9,28.81,0.76
2025,9,14,5,865.8,28.82,0.86
2025,9,14,6,705.55,28.85,1.0
2025,9,14,7,594.6,28.88,1.14
2025,9,14,8,363.6,28.95,1.37
2025,9,14,9,153.0,28.97,1.51
2025,9,14,10,8.62,29.0,1.6
2025,9,14,11,0.0,29.04,1.82
2025,9,14,12,0.0,29.1,2.14
2025,9,14,13,0.0,29.12,2.4
2025,9,14,14,0.0,29.11,2.54
2025,9,14,15,0.0,29.11,2.81
2025,9,14,16,0.0,29.11,3.08
2025,9,14,17,0.0,29.11,3.28
2025,9,14,18,0.0,29.09,3.42
2025,9,14,19,0.0,29.1,3.67
2025,9,14,20,0.0,29.15,4.05
2025,9,14,21,0.0,29.17,4.25
2025,9,14,22,25.23,29.15,4.25
2025,9,14,23,190.0,29.16,4.31
2025,9,15,0,387.33,29.18,4.32
2025,9,15,1,589.9,29.19,4.18
2025,9,15,2,734.88,29.16,4.14
2025,9,15,3,800.88,29.16,4.26
2025,9,15,4,882.88,29.17,4.48
2025,9,15,5,809.47,29.19,4.89
2025,9,15,6,638.33,29.22,5.46
2025,9,15,7,320.77,29.3,6.02
2025,9,15,8,186.73,29.35,6.43
2025,9,15,9,70.2,29.4,6.79
2025,9,15,10,5.55,29.46,7.05
2025,9,15,11,0.0,29.56,7.01
2025,9,15,12,0.0,29.68,6.91
2025,9,15,13,0.0,29.76,7.25
2025,9,15,14,0.0,29.8,7.72
2025,9,15,15,0.0,29.78,8.2
2025,9,15,16,0.0,29.71,8.56
2025,9,15,17,0.0,29.67,8.73
2025,9,15,18,0.0,29.54,8.94
2025,9,15,19,0.0,29.4,9.27
2025,9,15,20,0.0,29.41,9.58
2025,9,15,21,0.0,29.59,9.68
2025,9,15,22,16.75,29.75,9.57
2025,9,15,23,127.38,29.8,9.51
2025,9,16,0,284.92,29.8,9.49
2025,9,16,1,478.27,29.81,9.46
2025,9,16,2,678.28,29.84,9.31
2025,9,16,3,752.67,29.84,9.0
2025,9,16,4,787.25,29.78,8.8
2025,9,16,5,802.72,29.68,8.82
2025,9,16,6,660.97,29.62,8.91
2025,9,16,7,481.3,29.61,9.06
2025,9,16,8,282.33,29.65,9.34
2025,9,16,9,109.47,29.68,9.47
2025,9,16,10,4.93,29.69,9.54
2025,9,16,11,0.0,29.68,9.65
2025,9,16,12,0.0,29.7,9.63
2025,9,16,13,0.0,29.7,9.5
2025,9,16,14,0.0,29.68,9.26
2025,9,16,15,0.0,29.62,9.06
2025,9,16,16,0.0,29.55,9.01
2025,9,16,17,0.0,29.46,8.86
2025,9,16,18,0.0,29.41,8.75
2025,9,16,19,0.0,29.35,8.78
2025,9,16,20,0.0,29.31,8.86
2025,9,16,21,0.0,29.29,8.77
2025,9,16,22,18.4,29.29,8.61
2025,9,16,23,145.7,29.3,8.65
2025,9,17,0,323.12,29.33,8.82
2025,9,17,1,525.58,29.35,8.96
2025,9,17,2,675.7,29.38,8.93
2025,9,17,3,727.38,29.44,8.47
2025,9,17,4,704.53,29.51,7.75
2025,9,17,5,683.75,29.55,7.09
2025,9,17,6,647.28,29.6,6.65
2025,9,17,7,454.9,29.66,6.42
2025,9,17,8,265.02,29.71,6.27
2025,9,17,9,99.65,29.67,6.36
2025,9,17,10,5.22,29.58,6.69
2025,9,17,11,0.0,29.49,7.21
2025,9,17,12,0.0,29.43,7.74
2025,9,17,13,0.0,29.38,8.17
2025,9,17,14,0.0,29.32,8.39
2025,9,17,15,0.0,29.28,8.32
2025,9,17,16,0.0,29.26,8.07
2025,9,17,17,0.0,29.24,7.83
2025,9,17,18,0.0,29.19,7.57
2025,9,17,19,0.0,29.17,7.39
2025,9,17,20,0.0,29.17,7.34
2025,9,17,21,0.0,29.19,7.3
2025,9,17,22,21.05,29.18,7.25
2025,9,17,23,156.4,29.22,7.19
2025,9,18,0,351.33,29.27,7.17
2025,9,18,1,528.83,29.35,7.2
2025,9,18,2,559.2,29.41,7.24
2025,9,18,3,535.9,29.4,7.05
2025,9,18,4,503.52,29.35,6.73
2025,9,18,5,483.8,29.27,6.42
2025,9,18,6,534.72,29.19,6.19
2025,9,18,7,476.33,29.15,6.07
2025,9,18,8,282.7,29.14,5.96
2025,9,18,9,93.8,29.1,6.0
2025,9,18,10,5.28,29.03,6.15
2025,9,18,11,0.0,29.0,6.32
2025,9,18,12,0.0,29.0,6.68
2025,9,18,13,0.0,29.01,6.96
2025,9,18,14,0.0,28.98,6.74
2025,9,18,15,0.0,28.96,6.07
2025,9,18,16,0.0,28.93,5.52
2025,9,18,17,0.0,28.89,5.44
2025,9,18,18,0.0,28.87,5.48
2025,9,18,19,0.0,28.92,5.12
2025,9,18,20,0.0,28.97,4.41
2025,9,18,21,0.0,29.03,4.16
2025,9,18,22,15.25,29.12,4.56
2025,9,18,23,134.2,29.13,5.0
2025,9,19,0,305.8,29.04,5.36
2025,9,19,1,497.2,28.96,5.82
2025,9,19,2,632.42,28.93,6.33
2025,9,19,3,674.42,28.99,6.66
2025,9,19,4,693.3,29.1,6.39
2025,9,19,5,648.88,29.25,5.57
2025,9,19,6,584.03,29.4,4.52
2025,9,19,7,389.42,29.52,3.41
