"ArchiveBatch","Section","FileName","Extension","Bytes","Modified","SHA256","RelativePath"
"2026-07-31_V4与external归档","V4整合","电能制氢模型多表合一.xlsx",".xlsx","40387","2026-07-17 09:56:52","242873A436540B4AA495DA4051A6830818C3B311B5786C0E4AB0FDA295F609C8","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\reference_model\电能制氢模型多表合一.xlsx"
"2026-07-31_V4与external归档","V4整合","run_4_5_standalone_validation.m",".m","24800","2026-07-26 16:38:46","EDE233E49A4A999E3CF89AC64148A5685BB93D3D23CA3A74A2F22836903AF8F0","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\run_4_5_standalone_validation.m"
"2026-07-31_V4与external归档","V4整合","run_all_tests_4_5.m",".m","305","2026-07-26 13:08:38","9D9DB028EC5F5B936D84883D90C3B00E5ADE5CC968DDDAD14E1DD2F4E64AA229","2026-07-31_V4与external归档\V4整合\modules\4.5_storage_hydrogen\tests\run_all_tests_4_5.m"
"2026-07-31_V4与external归档","V4整合","default.json",".json","1034","2026-07-25 17:04:12","ECD31A903639281E0FB8067F2D1102EFAAD780F380898E0A55516E636B8496DC","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\config\default.json"
"2026-07-31_V4与external归档","V4整合","power_shortage_test.json",".json","1045","2026-07-25 17:11:01","806975681A5026742EA45FAAF90C7207A9D1CF520FE3FFBACEB1D098A795146B","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\config\power_shortage_test.json"
"2026-07-31_V4与external归档","V4整合","raw_power_following.json",".json","826","2026-07-23 23:11:50","D1C4AA33EC9E73DD3C5BD50144DB793C6DA074ACC5ED19EA84EBE185577F29D1","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\config\raw_power_following.json"
"2026-07-31_V4与external归档","V4整合","CURRENT_UDC_DATA_CHECK.md",".md","1547","2026-07-25 17:11:04","992AC5CF3D660842FBF2A1BCE49D1A39A1FA4AB4A8B8EBF246602572BD493E9A","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\CURRENT_UDC_DATA_CHECK.md"
"2026-07-31_V4与external归档","V4整合","DATA_UPDATE_GUIDE.md",".md","3476","2026-07-25 17:11:06","C9E1976D5E42AA22B43085E04266468E4159C30B68549F6F1BCE7C3E0E30C1CF","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\DATA_UPDATE_GUIDE.md"
"2026-07-31_V4与external归档","V4整合","README.md",".md","1089","2026-07-24 10:39:21","DF81479332F9394117D367AF0D06A48D7C364A6F85EAF5A3504FA3DC21A9A5D3","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\README.md"
"2026-07-31_V4与external归档","V4整合","requirements.txt",".txt","67","2026-07-23 23:11:50","425E872219B0C44920CB83C855C206241A5D373FA4C753B88B450CE081679232","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\requirements.txt"
"2026-07-31_V4与external归档","V4整合","run_model.bat",".bat","361","2026-07-23 23:11:50","3034E906D1D2FF62A575F4C0EA0914772DF16A4876F23FF09E0F3C6860B716C8","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\run_model.bat"
"2026-07-31_V4与external归档","V4整合","run_raw_model.bat",".bat","365","2026-07-23 23:11:50","6FB3AEA9FE2AE1E7122A9A99A45A3AA0FFBDAC4EAD605645034720DBF26C5F1C","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\run_raw_model.bat"
"2026-07-31_V4与external归档","V4整合","check_data.py",".py","1072","2026-07-23 23:11:50","09B5936F42381FFACEAF4EB5763376FFD548ADBA9A680BD7B9915E125ABF7648","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\scripts\check_data.py"
"2026-07-31_V4与external归档","V4整合","plot_results.py",".py","12576","2026-07-23 23:11:50","10B47BD88DB4F192140FCC9E4410F0D4B733883AE09218CBDC8DC4243ADB6A7F","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\scripts\plot_results.py"
"2026-07-31_V4与external归档","V4整合","run_model.py",".py","1638","2026-07-23 23:11:50","B606A3C9F9CAA06C0F3D439A9329A91C3E6C60EA41A7FEEF68012113BEEE8742","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\scripts\run_model.py"
"2026-07-31_V4与external归档","V4整合","run_raw_model.py",".py","1644","2026-07-23 23:11:50","01A65AF1EE5DC16BB37D48309A89251E22219900A9F68785CB623FC416022FC8","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\scripts\run_raw_model.py"
"2026-07-31_V4与external归档","V4整合","__init__.py",".py","79","2026-07-23 23:11:50","19F7BA1E22F29BE4BCE74FF1C0401B3885748215396C38A1A10676875AF5D045","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\__init__.py"
"2026-07-31_V4与external归档","V4整合","__init__.cpython-314.pyc",".pyc","322","2026-07-26 16:42:58","E392A1F801F72D6FDB6E578F0DF85579E91241082CC81FE5B18AC514397453A7","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\__pycache__\__init__.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","config.cpython-314.pyc",".pyc","2348","2026-07-26 16:42:58","57E3DCEE393E7EDEF8797FB3697C4176C14D4367A7B47333ADC8474BAD770262","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\__pycache__\config.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","data_loader.cpython-314.pyc",".pyc","29212","2026-07-26 16:42:58","3D1AC546D8B59414BFCC13ECF21BD7B6535EDBA8D8D45394F9E1965EDF075E21","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\__pycache__\data_loader.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","model.cpython-314.pyc",".pyc","32461","2026-07-26 16:42:58","0F7243F84915151C192FF33EBA50473FE7E7C175E61B382561CA7F74B82B5094","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\__pycache__\model.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","pue.cpython-314.pyc",".pyc","5692","2026-07-26 16:42:59","20D92FEBA61067FDB0608E2D96E4BF34D55FF83249088C4729724E3A2C3B1869","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\__pycache__\pue.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","raw_model.cpython-314.pyc",".pyc","18135","2026-07-26 16:43:04","54245842D6FE8861F483B2F0AED54241087D3CCC3EA099DC25DBB3704B48A5F7","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\__pycache__\raw_model.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","config.py",".py","1478","2026-07-23 23:11:50","2655C39B6B7CD2287FC1C9A0A7BBD5013500B0EAA308A73053EE3C5F22BE9844","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\config.py"
"2026-07-31_V4与external归档","V4整合","data_loader.py",".py","19656","2026-07-23 23:11:50","AC3598FB57AFFFDEFB8CEC51B54BFDEB0901F3E7CFF08DCA26CA8F4AC69D13D0","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\data_loader.py"
"2026-07-31_V4与external归档","V4整合","model.py",".py","23054","2026-07-26 10:46:01","25A275DCCE571AA53CF25C7B6ED12312E443078EA57F524600A94A3BCBF01C50","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\model.py"
"2026-07-31_V4与external归档","V4整合","pue.py",".py","3288","2026-07-23 23:11:50","B484C29C6D2C94682A9CAF57ADDE733D4CD8DEB86FC3C39D8776BA52908284FC","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\pue.py"
"2026-07-31_V4与external归档","V4整合","raw_model.py",".py","15031","2026-07-26 10:46:03","F445505FEB95DDF2744DE771AD21522CEACFF22792888936AFA3FBFC60C1BDE3","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\raw_model.py"
"2026-07-31_V4与external归档","V4整合","reporting.py",".py","2832","2026-07-23 23:11:50","7CD8A8DDF9E2703C0C6C3E643FC2FF032C20EAF55EF808AA96F6B01506DDA0E7","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\src\udc_dc_only\reporting.py"
"2026-07-31_V4与external归档","V4整合","test_smoke.py",".py","870","2026-07-25 17:08:24","7B064910B6CE535827ADDB578D3DDCB1B5E11B5FBC8F5BEDB3A4E31DFD072CC5","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\tests\test_smoke.py"
"2026-07-31_V4与external归档","V4整合","green_compute_v1_168h.csv",".csv","19653","2026-07-23 23:11:50","A7C4CC5CCC17470BD105A381D37BE5736C4AA7CE7F22946836D7E44B385D87D9","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\UDC_data\01_Workload\green_compute_v1_168h.csv"
"2026-07-31_V4与external归档","V4整合","task_type_parameters.csv",".csv","184","2026-07-23 23:11:50","F5DC588B109EACEF2A1AA76388AAB759C8304EC3F96D0135F3C43016692C385D","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\UDC_data\01_Workload\task_type_parameters.csv"
"2026-07-31_V4与external归档","V4整合","it_system_parameters.csv",".csv","1019","2026-07-25 17:03:53","0639201603F593EAA07E5AB0F8375D60A9441792988EBE0DBB20E65FA0B43EE8","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\UDC_data\02_IT_System\it_system_parameters.csv"
"2026-07-31_V4与external归档","V4整合","cmems_mod_glo_phy_my_0.083deg_P1D-m_1784401380657.nc",".nc","60449","2026-07-23 23:11:50","6CEFDD2861FB68DAF5BB703C01D6D972D36C36A4C68AD4A4336ED0D534E0C974","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\UDC_data\03_Cooling_PUE\cmems_mod_glo_phy_my_0.083deg_P1D-m_1784401380657.nc"
"2026-07-31_V4与external归档","V4整合","cooling_parameters.csv",".csv","1646","2026-07-25 17:04:02","BF0C9962F6A9D448EABD08AABA18D3DA09AB4BDD5357283EA03F23F86E5D7B4C","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\UDC_data\03_Cooling_PUE\cooling_parameters.csv"
"2026-07-31_V4与external归档","V4整合","compute_price.csv",".csv","820","2026-07-25 17:04:08","29A6A3807261874EADD19C0F906F40C948895330B777D3C76822D9087E48A81F","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\UDC_data\04_Economics_Interface\compute_price.csv"
"2026-07-31_V4与external归档","V4整合","market_reference_scenarios.csv",".csv","1067","2026-07-25 17:08:21","4ACAF7DF2B804A507E6EC6F12482AE449C799288DA506FFE1553237BF0B353D3","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\UDC_data\04_Economics_Interface\market_reference_scenarios.csv"
"2026-07-31_V4与external归档","V4整合","power_interface.csv",".csv","754","2026-07-23 23:11:50","885D192D04C8CC722E73C673A3DF773871FCFA6B23677FE20328EE683426E5DE","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\DC_model_v2_1\UDC_data\04_Economics_Interface\power_interface.csv"
"2026-07-31_V4与external归档","V4整合","4.6公开数据替代与市场校准清单.md",".md","5670","2026-07-26 19:05:52","DFEC8B7F7894E11C54B9D7EDB387DD121475DD8ED6558AB7AA09D8685931743E","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\docs\4.6公开数据替代与市场校准清单.md"
"2026-07-31_V4与external归档","V4整合","4.6绿色算力负荷模型与V4集成说明.md",".md","5401","2026-07-26 11:54:57","E7CBD6331E1E04D8BA16FCA90177E7D28C3A18BCF77C33E640D6E9B926A82478","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\docs\4.6绿色算力负荷模型与V4集成说明.md"
"2026-07-31_V4与external归档","V4整合","README.md",".md","791","2026-07-24 10:39:18","6CBD800B41721628ADA77DF0986B992697677EE4B1D7E29B195C65C90A974766","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\integration\README.md"
"2026-07-31_V4与external归档","V4整合","v4_compute_boundary_4_6.m",".m","1148","2026-07-24 10:37:38","3E153D0F67A2FEEECABFD43801612F9CA7DC7F8AE08ABD187830D28ECB969F38","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\integration\v4_compute_boundary_4_6.m"
"2026-07-31_V4与external归档","V4整合","v4_compute_bridge.py",".py","7544","2026-07-27 10:07:36","3F15B073707BE0A91F83FBF7CD7CE3BD50DD30D36FB68104A35302A6C113BF16","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\integration\v4_compute_bridge.py"
"2026-07-31_V4与external归档","V4整合","README.md",".md","2260","2026-07-27 10:28:16","23F22CEEBB7095E372D18A0FBF4EEB5F6708DB65CD622FD480D827DC4A64935D","2026-07-31_V4与external归档\V4整合\modules\4.6_compute\README.md"
"2026-07-31_V4与external归档","V4整合","parameters.yaml",".yaml","4389","2026-07-17 17:16:13","EFF72EB447EE7F9C6A27275A9AA6C426DF1DA8DEC91794D2BDAA4F8C1AA3EBDE","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\configs\parameters.yaml"
"2026-07-31_V4与external归档","V4整合","run_example.py",".py","1765","2026-07-17 17:16:13","DACF04757C08D6DD6B27C53EC2DA4C68C0AC95B7320D66353811C9578AB7B828","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\examples\run_example.py"
"2026-07-31_V4与external归档","V4整合","pyproject.toml",".toml","479","2026-07-17 17:16:13","2ADE356122C3EEA684A9594D008A0CA9D058B35FA25B97323CC8F61FBEDB2EAD","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\pyproject.toml"
"2026-07-31_V4与external归档","V4整合","README.md",".md","4148","2026-07-25 22:20:38","A7E4E39F1F32BA068975C38A4CA6B862C31D55F03692906F6E491956B47265FB","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\README.md"
"2026-07-31_V4与external归档","V4整合","__init__.py",".py","1531","2026-07-17 17:16:13","2E672AF66020B78F446F0A6EDE391F1745788E90FDE2A2050942F7E67AF4D118","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__init__.py"
"2026-07-31_V4与external归档","V4整合","__init__.cpython-314.pyc",".pyc","1460","2026-07-26 16:43:01","E326FBCA09C0FEBF367D17F626D5F8006A57E77035D78E8D724C3CDFC99173DB","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__pycache__\__init__.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","balance.cpython-314.pyc",".pyc","9319","2026-07-26 16:43:01","C7AD323C4A38111BDCDFBB74EF81F1104EA9E4806452872F4221281518A2A41C","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__pycache__\balance.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","compute_load.cpython-314.pyc",".pyc","5231","2026-07-26 16:43:01","AFC84897845DFD69A9CD2B058D4C30AD63228622CBD02D5E3A7698D03B707786","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__pycache__\compute_load.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","hydrogen_output.cpython-314.pyc",".pyc","8013","2026-07-26 16:43:01","F97BEB799515EB8158052D7AEF13993DD43992FDDD919964EEDE8A8B7D19D823","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__pycache__\hydrogen_output.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","marine_load.cpython-314.pyc",".pyc","5176","2026-07-26 16:43:01","5164B61623B2032D06A8E060E28295FBDC3A816DE584E8F249F349383CF5881F","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__pycache__\marine_load.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","objectives.cpython-314.pyc",".pyc","4474","2026-07-26 16:43:01","92BC07BEB671DBF45B8A772762066F73FF504423EDF5F932E882D6B42CAFE373","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__pycache__\objectives.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","parameters.cpython-314.pyc",".pyc","7369","2026-07-26 16:43:01","58A9F8F98148EE719E81980B70BB8A3D161EC5118E4D40153CF78DA290381925","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__pycache__\parameters.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","power_export.cpython-314.pyc",".pyc","5781","2026-07-26 16:43:01","5491814F093DBF665CDCA2809EB819E803C9E1704A83D49C9991C94C2ADC049F","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__pycache__\power_export.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","scenario.cpython-314.pyc",".pyc","4995","2026-07-26 16:43:01","69E09439402EBF1307434DE65FAD9859FF21DB04539188AC3C6D935322FF1B28","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\__pycache__\scenario.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","balance.py",".py","5935","2026-07-17 17:16:13","655BCCC76625A6CA278EC66E0A5D3B7C6AB98F1098F85612B92B7432C4538C26","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\balance.py"
"2026-07-31_V4与external归档","V4整合","compute_load.py",".py","3824","2026-07-17 17:16:13","84F21CB3098F6C0997FA011A609318057D8B52A7B48A2B272157AD5A549B2B91","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\compute_load.py"
"2026-07-31_V4与external归档","V4整合","constraints.py",".py","4811","2026-07-17 17:16:13","B9D9BF4D13956C8F48E89ED05D366B70F4E3C2F179AE04081186CBCE50C9EA35","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\constraints.py"
"2026-07-31_V4与external归档","V4整合","hydrogen_output.py",".py","6465","2026-07-17 17:16:13","46F52FE352D3C820A19229AC9D5F61067985112F01F15193D08BD87226DE3EB0","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\hydrogen_output.py"
"2026-07-31_V4与external归档","V4整合","marine_load.py",".py","3018","2026-07-17 17:16:13","20A3CE235DD069ACE23E11396D279C2021EB755A6E2B8470783D46D0F8FAD66D","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\marine_load.py"
"2026-07-31_V4与external归档","V4整合","objectives.py",".py","3022","2026-07-17 17:16:13","5DEF181C53527CF147F781EDF865C308BBA72DD590C7C1BB24A971D3137D609B","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\objectives.py"
"2026-07-31_V4与external归档","V4整合","parameters.py",".py","4581","2026-07-17 17:16:13","CA1D75F28AF5309384838CDA1079D31FF726B4D98B810E9B781B22C887A80286","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\parameters.py"
"2026-07-31_V4与external归档","V4整合","power_export.py",".py","4007","2026-07-17 17:16:13","BCCC111556311094E90338457EF98906E3A21BC00B75C3F7045847D60C9939A0","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\power_export.py"
"2026-07-31_V4与external归档","V4整合","scenario.py",".py","3248","2026-07-17 17:16:13","E5931033522AC85A2E4990D175DB059C04DC16256383FDC87C7F2B4A57CF073A","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\src\bluehub_submodules\scenario.py"
"2026-07-31_V4与external归档","V4整合","test_compute_load.py",".py","1685","2026-07-17 17:16:13","A05592A5F97CA9F3A06DA4A28C6E50276E599F48B8579BF760CE6E2A6C3FE5CC","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\tests\test_compute_load.py"
"2026-07-31_V4与external归档","V4整合","test_constraints.py",".py","898","2026-07-17 17:16:13","340A3C31181FECFC238E901C5A673734293A6B65066CB4340887939CB5EBDFC3","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\tests\test_constraints.py"
"2026-07-31_V4与external归档","V4整合","test_hydrogen_output.py",".py","1859","2026-07-17 17:16:13","273120646B10A001E40ECAEBEC051B0B882DCA41825AC9A608BF27041B4E8881","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\tests\test_hydrogen_output.py"
"2026-07-31_V4与external归档","V4整合","test_integrated_balance.py",".py","2681","2026-07-17 17:16:13","3F5B3F27703BE106A48F8572FE04C0C094E2420F6D7CB0919B1701F9C86DA52D","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\tests\test_integrated_balance.py"
"2026-07-31_V4与external归档","V4整合","test_marine_load.py",".py","1044","2026-07-17 17:16:13","6949EBB4080DFD6919EB98682D2F7C7CB472A6A712ECB0C669B54D25E673F8F9","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\tests\test_marine_load.py"
"2026-07-31_V4与external归档","V4整合","test_parameters.py",".py","1977","2026-07-17 17:16:13","CD78DB5F0069BF2D492788B32A3111B2065DA9C88988F5ADB72B98415E5B4070","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\tests\test_parameters.py"
"2026-07-31_V4与external归档","V4整合","test_power_export.py",".py","1114","2026-07-17 17:16:13","2FBC2DD61CD40DE771F2CD74A97114D64995F7DB20222C49CDE95E576F5DAD36","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\tests\test_power_export.py"
"2026-07-31_V4与external归档","V4整合","uv.lock",".lock","15872","2026-07-17 17:16:13","5A95C6DA871E400E6F428A8C32C41B849923BB98655717D78419D041F164EB47","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\uv.lock"
"2026-07-31_V4与external归档","V4整合","目标函数与约束条件.md",".md","4174","2026-07-25 22:16:52","12310B3E4D88BFCB69D5DBFAE7C5EE56C5A746ACD964C7C3A2274B9BDAA40998","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\delivery_model\目标函数与约束条件.md"
"2026-07-31_V4与external归档","V4整合","工程使用说明.md",".md","4204","2026-07-25 22:20:39","BF763F97673F1B88A995EF9802B3ED5F493949E85154CD39A3C8E53A458CDBB4","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\docs\工程使用说明.md"
"2026-07-31_V4与external归档","V4整合","v4_output_bridge.py",".py","3242","2026-07-26 10:16:18","F43A972C8D639581526F0CEC5B4712A1203CCC6C1C0559834CBE69D0702AB695","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\integration\v4_output_bridge.py"
"2026-07-31_V4与external归档","V4整合","README.md",".md","1602","2026-07-26 11:37:06","90A56D3B3379CF4C453E5B5FED348E3310BAB72691B6645996646285D522FDA8","2026-07-31_V4与external归档\V4整合\modules\4.7_outputs\README.md"
"2026-07-31_V4与external归档","V4整合","08_4.8-4.9目标架构.md",".md","16848","2026-07-25 10:45:49","BF4EFA6A67FF65815430F4DE77C0E6F99B487C4F998B18E8CD0BB1A8BE0BA7FF","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\docs\08_4.8-4.9目标架构.md"
"2026-07-31_V4与external归档","V4整合","4.8多目标评价说明.md",".md","9350","2026-07-26 19:04:25","1F6FA869E2892DD2016F8C850338DFE6B05132B3330C14AB111297FC2B09018C","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\docs\4.8多目标评价说明.md"
"2026-07-31_V4与external归档","V4整合","4.8全生命周期经济性参数与重算结果.md",".md","10932","2026-07-27 10:48:11","0B5FBAF645A2312C0F89CF4028CF573EC4E18831BC83AA7A4EA01F23A82389D9","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\docs\4.8全生命周期经济性参数与重算结果.md"
"2026-07-31_V4与external归档","V4整合","4.8容量统一与资产开关审计.md",".md","4352","2026-07-27 10:49:20","6E96817C7CE0D2298F630C0461EB03EA643A856D04C4E2C9A9CF3E9B1A020B4B","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\docs\4.8容量统一与资产开关审计.md"
"2026-07-31_V4与external归档","V4整合","v4_capacity_audit_4_8.m",".m","5662","2026-07-27 10:45:29","D6DA22AF15F0DF9E26517AC1AE80DA1503EF300E84B0AE52B33A873D01088186","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\model\v4_capacity_audit_4_8.m"
"2026-07-31_V4与external归档","V4整合","v4_evaluate_objectives_4_8.m",".m","13693","2026-07-27 10:45:29","6678D5FA244088FA6302CD7ADFEC2AF5ADE2883B03A9B2B6C2345DD27742FCEA","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\model\v4_evaluate_objectives_4_8.m"
"2026-07-31_V4与external归档","V4整合","v4_hydrogen_storage_sizing_4_8.m",".m","1924","2026-07-27 10:45:29","440A1AB70986A45DF081DE9C8DF5B800210B61F97C98F08CD2063D1F8C5691F1","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\model\v4_hydrogen_storage_sizing_4_8.m"
"2026-07-31_V4与external归档","V4整合","v4_levelized_source_cost_4_8.m",".m","2456","2026-07-25 10:43:12","A51CCBB45935C59C55BDB1AE0503FA79AD394485466E266D3ACA11EFE0004071","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\model\v4_levelized_source_cost_4_8.m"
"2026-07-31_V4与external归档","V4整合","v4_lifecycle_economics_4_8.m",".m","13118","2026-07-27 10:21:58","4986E8DDC560AA4D393686A8B7EA22844C974B6198C06EEB345AFEE60024DCF8","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\model\v4_lifecycle_economics_4_8.m"
"2026-07-31_V4与external归档","V4整合","v4_objective_parameters_4_8.m",".m","5641","2026-07-27 10:15:16","D4D10AADB13647DA8497E2AF3F6AEE02AB9F7AEAC5EA21FD7922F6B963C92CAA","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\model\v4_objective_parameters_4_8.m"
"2026-07-31_V4与external归档","V4整合","v4_public_generation_cost_benchmarks_4_8.m",".m","2384","2026-07-25 10:43:08","9E8E183F00D6360DE972A90158F6B50EA5F40C78C9B8E41CCA42E9B897B1550C","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\model\v4_public_generation_cost_benchmarks_4_8.m"
"2026-07-31_V4与external归档","V4整合","v4_validate_evaluation_4_8.m",".m","4084","2026-07-26 18:57:13","FE94C801AA172950A4D4C8F9D1CA5F328D6D633411ED71696856F7F05572ADD0","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\model\v4_validate_evaluation_4_8.m"
"2026-07-31_V4与external归档","V4整合","README.md",".md","2929","2026-07-27 10:49:20","B6E976BEE3816EFD25877A0BE514E0C54A3DBE73EDC66E0B5206D0003DEB2B50","2026-07-31_V4与external归档\V4整合\modules\4.8_objectives\README.md"
